reporting_organisation,funding_source,project_status,governorate,district,sub_district,community,neighbourhood,camp_name,admin1pcode,admin2pcode,admin3pcode,admin4pcode,neighbourhood_pcode,location_pcode,location_other,village_camps,latitude_y,longitude_x,cluster,response_type,families,female_headed_hh,beneficiaries,men_18_60,women_18_60,boys_18,girls_18,elderly_males_60,elderly_females_60,idps,host_communities,returnees,pwds,previously_assisted,newly_assisted,conditionality,restrictions,cash_delivery_mechanism,voucher_delivery_mechanism,currency,transfer_value,transfer_frequency,num_payments,fx_rate,total_value_per_hh,total_usd,targeting_criteria,start_date,distribution_date,comments,month_of_activity,abbreviation,implementing_partner,activity,source
NA,Private,Completed,Idleb,Harim,Salqin,Azmarin,NA,NA,SY07,SY0703,SY070302,C4143,NA,NA,NA,camp,36.055985,36.401422,Multipurpose - One time,Earthquake,80,NA,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,8000,NA,2023-03-04,2023-03-05,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,Private,Completed,Idleb,Harim,Salqin,Azmarin,NA,NA,SY07,SY0703,SY070302,C4143,NA,NA,NA,camp,36.055985,36.401422,Multipurpose - One time,Earthquake,80,NA,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,8000,NA,2023-03-04,2023-03-05,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,Private,Completed,Idleb,Harim,Salqin,Azmarin,NA,NA,SY07,SY0703,SY070302,C4143,NA,NA,NA,village,36.055985,36.401422,Multipurpose - One time,Earthquake,50,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,5000,NA,2023-03-04,2023-03-05,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,Private,Completed,Aleppo,Jebel Saman,Atareb,Atareb,NA,NA,SY02,SY0200,SY020001,C1022,NA,NA,NA,village,36.137884,36.828382,Multipurpose - One time,Earthquake,67,NA,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,6700,NA,2023-03-04,2023-03-05,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,Private,Completed,Idleb,Harim,Salqin,Azmarin,NA,NA,SY07,SY0703,SY070302,C4143,NA,NA,NA,village,36.055985,36.401422,Multipurpose - One time,Earthquake,134,NA,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,13400,NA,2023-03-04,2023-03-05,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,Private,Completed,Idleb,Harim,Qourqeena,Barisha,NA,NA,SY07,SY0703,SY070304,C4164,NA,NA,NA,camp,36.165243,36.636461,Multipurpose - One time,Earthquake,250,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,25000,NA,2023-03-04,2023-03-06,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,N/A,Planned,Idleb,Jisr-Ash-Shugur,Janudiyeh,Foz - Zuf,NA,NA,SY07,SY0704,SY070403,C4263,NA,NA,NA,camp,35.941613,36.234349,Multipurpose - One time,Earthquake,400,NA,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,40000,NA,2023-03-04,2023-03-06,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,N/A,Completed,Idleb,Harim,Kafr Takharim,Kafr Takharim,NA,NA,SY07,SY0703,SY070303,C4157,NA,NA,NA,village,36.116497,36.51543,Multipurpose - One time,Earthquake,150,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,15000,NA,2023-03-04,2023-03-06,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,N/A,Planned,Aleppo,Jebel Saman,Atareb,Atareb,NA,NA,SY02,SY0200,SY020001,C1022,NA,NA,NA,village,36.137884,36.828382,Multipurpose - One time,Earthquake,158,NA,948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,15800,NA,2023-03-04,2023-03-06,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,N/A,Planned,Idleb,Harim,Qourqeena,Qourqeena,NA,NA,SY07,SY0703,SY070304,C4174,NA,NA,NA,village,36.138546,36.61267,Multipurpose - One time,Earthquake,250,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,25000,NA,2023-03-04,2023-03-06,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,N/A,Planned,Idleb,Idleb,Idleb,Idleb,NA,NA,SY07,SY0700,SY070000,C3871,NA,NA,NA,village,35.929008,36.635276,Multipurpose - One time,Earthquake,300,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,30000,NA,2023-03-04,2023-03-06,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Harim,Dana,Qah (co),NA,NA,SY07,SY0703,SY070301,C4131,NA,NA,مراكز ايواء مؤقتة / مركز كفرنبودة الحرة ومركز اقرأ,village,36.296273,36.725165,Multipurpose - One time,Earthquake,168,NA,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,16800,NA,2023-03-04,2023-03-05,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Harim,Salqin,Faroukiyeh,NA,NA,SY07,SY0703,SY070302,C6619,NA,NA,مركز ايواء الرحمة,village,36.182357,36.407387,Multipurpose - One time,Earthquake,282,NA,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,28200,NA,2023-03-04,2023-03-05,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Harim,Salqin,Salqin,NA,NA,SY07,SY0703,SY070302,C4140,NA,NA,مركز الفداء / المول,village,36.139048,36.453694,Multipurpose - One time,Earthquake,128,NA,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,12800,NA,2023-03-04,2023-03-07,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Harim,Salqin,Salqin,NA,NA,SY07,SY0703,SY070302,C4140,NA,NA,ملعب البساتين,village,36.139048,36.453694,Multipurpose - One time,Earthquake,202,NA,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,20200,NA,2023-03-04,2023-03-07,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Harim,Kafr Takharim,Kafr Takharim,NA,NA,SY07,SY0703,SY070303,C4157,NA,NA,مراكز ايواء مؤقتة,village,36.116497,36.51543,Multipurpose - One time,Earthquake,35,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,3500,NA,2023-03-04,2023-03-07,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Sokkariyeh (Jisr-Ash-Shugur),NA,NA,SY07,SY0704,SY070400,C4210,NA,NA,NA,village,35.80509,36.395846,Multipurpose - One time,Earthquake,89,NA,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,8900,NA,2023-03-04,2023-03-07,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Jisr-Ash-Shugur,Janudiyeh,Jdidet Eljisr,NA,NA,SY07,SY0704,SY070403,C4265,NA,NA,NA,village,35.928685,36.292617,Multipurpose - One time,Earthquake,126,NA,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,12600,NA,2023-03-04,2023-03-07,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Jisr-Ash-Shugur,Darkosh,Ramadiyeh (Darkosh),NA,NA,SY07,SY0704,SY070402,C4242,NA,NA,NA,village,36.034656,36.398463,Multipurpose - One time,Earthquake,103,NA,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,10300,NA,2023-03-04,2023-03-14,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Jisr-Ash-Shugur,Darkosh,Ghazala - Mgheidleh,NA,NA,SY07,SY0704,SY070402,C4240,NA,NA,NA,village,36.027434,36.38938,Multipurpose - One time,Earthquake,97,NA,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,9700,NA,2023-03-04,2023-03-14,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Jisr-Ash-Shugur,Darkosh,Darkosh,NA,NA,SY07,SY0704,SY070402,C4252,NA,NA,Hori cave,village,35.992443,36.393373,Multipurpose - One time,Earthquake,59,NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,5900,NA,2023-03-04,2023-03-14,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Jisr-Ash-Shugur,Darkosh,Darkosh,NA,NA,SY07,SY0704,SY070402,C4252,NA,NA,Hafria,village,35.992443,36.393373,Multipurpose - One time,Earthquake,120,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,12000,NA,2023-03-04,2023-03-14,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Jisr-Ash-Shugur,Darkosh,Darkosh,NA,NA,SY07,SY0704,SY070402,C4252,NA,NA,NA,camp,35.992443,36.393373,Multipurpose - One time,Earthquake,271,NA,1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,27100,NA,2023-03-04,2023-03-14,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Haranbush,NA,Khateen(Maarrat Dibsah)  /كهاتين(معردبسة),SY07,SY0700,SY070005,C3943,NA,CP000723,NA,camp,36.074335,36.638895,Multipurpose - One time,Earthquake,86,NA,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,8600,NA,2023-03-04,2023-03-21,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Haranbush,NA,Hyzan / حيزان,SY07,SY0700,SY070005,C3943,NA,CP001555,NA,camp,36.074335,36.638895,Multipurpose - One time,Earthquake,67,NA,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,6700,NA,2023-03-04,2023-03-21,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Haranbush,NA,Muslm Care / مسلم كير,SY07,SY0700,SY070005,C3943,NA,CP000928,NA,camp,36.074335,36.638895,Multipurpose - One time,Earthquake,43,NA,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,4300,NA,2023-03-04,2023-03-21,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Haranbush,NA,Al Shaikh Mustafa / الشيخ مصطفى,SY07,SY0700,SY070005,C3943,NA,CP000929,NA,camp,36.074335,36.638895,Multipurpose - One time,Earthquake,108,NA,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,10800,NA,2023-03-04,2023-03-21,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Idleb,Idleb,Maaret Tamsrin,Haranbush,NA,Al Furqan (Haranbush) / الفرقان(حرنبوش),SY07,SY0700,SY070005,C3943,NA,CP000933,NA,camp,36.074335,36.638895,Multipurpose - One time,Earthquake,120,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,12000,NA,2023-03-04,2023-03-21,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Upper Diwan,NA,NA,SY02,SY0203,SY020302,C1431,NA,NA,NA,village,36.342389,36.699755,Multipurpose - One time,Earthquake,24,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,2400,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Dukan,NA,NA,SY02,SY0203,SY020302,C8130,NA,NA,NA,village,36.341565,36.639123,Multipurpose - One time,Earthquake,10,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,1000,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,Kherbit Aloush,village,36.392488,36.689563,Multipurpose - One time,Earthquake,48,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,4800,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,Madaya,village,36.392488,36.689563,Multipurpose - One time,Earthquake,12,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,1200,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Kordan,NA,NA,SY02,SY0203,SY020302,C1445,NA,NA,NA,village,36.470447,36.675934,Multipurpose - One time,Earthquake,21,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,2100,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Western Khaltan,NA,NA,SY02,SY0203,SY020302,C1436,NA,NA,NA,village,36.480833,36.70773,Multipurpose - One time,Earthquake,12,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,1200,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Haji Hasanli,NA,NA,SY02,SY0203,SY020302,C8184,NA,NA,NA,village,36.484728,36.653081,Multipurpose - One time,Earthquake,97,NA,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,9700,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Ramadiyeh (Jandairis),NA,NA,SY02,SY0203,SY020302,C1422,NA,NA,NA,village,36.399148,36.745457,Multipurpose - One time,Earthquake,35,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,3500,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Qila,NA,NA,SY02,SY0203,SY020302,C8160,NA,NA,NA,village,36.418083,36.716373,Multipurpose - One time,Earthquake,23,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,2300,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Burj Kmush,NA,NA,SY02,SY0203,SY020302,C1428,NA,NA,NA,village,36.429095,36.711932,Multipurpose - One time,Earthquake,46,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,4600,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Zanda,NA,NA,SY02,SY0203,SY020302,C1438,NA,NA,NA,village,36.418609,36.694587,Multipurpose - One time,Earthquake,26,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,2600,NA,2023-03-04,2023-03-27,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Tal Hamo,NA,NA,SY02,SY0203,SY020302,C1430,NA,NA,NA,village,36.41732,36.771669,Multipurpose - One time,Earthquake,42,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,4200,NA,2023-03-04,2023-03-29,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,مخيم قلعة المضيق,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,16,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,1600,NA,2023-03-04,2023-03-29,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Jandairis,NA,Ehsas 2,SY02,SY0203,SY020302,C1426,NA,TEMP063,NA,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,63,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,6300,NA,2023-03-04,2023-03-29,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Jandairis,NA,Ajnadin,SY02,SY0203,SY020302,C1426,NA,TEMP067,NA,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,149,NA,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,14900,NA,2023-03-04,2023-03-30,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,مخيم الرحمن,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,50,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,5000,NA,2023-03-04,2023-03-30,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Jandairis,NA,NA,SY02,SY0203,SY020302,C1426,NA,NA,مخيم محطة الشيخ,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,29,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,2900,NA,2023-03-04,2023-03-30,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Completed,Aleppo,Afrin,Jandairis,Jandairis,NA,Albaraka,SY02,SY0203,SY020302,C1426,NA,TEMP101,NA,camp,36.392488,36.689563,Multipurpose - One time,Earthquake,81,NA,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unconditional,Cash - Unrestricted,NA,NA,USD,100,NA,1,1,100,8100,NA,2023-03-04,2023-03-30,NA,2023-03-31,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Bteita,NA,NA,SY02,SY0203,SY020300,C1372,NA,NA,NA,village,36.460896,36.836325,Multipurpose - One time,Earthquake,10,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,Bozika,village,36.511094,36.865523,Multipurpose - One time,Earthquake,10,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Eskan,NA,NA,SY02,SY0203,SY020300,C1352,NA,NA,NA,village,36.353492,36.807785,Multipurpose - One time,Earthquake,5,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Kafr Batra,NA,NA,SY02,SY0203,SY020300,C1388,NA,NA,NA,village,36.462979,36.81369,Multipurpose - One time,Earthquake,25,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Kawkabeh (Afrin),NA,NA,SY02,SY0203,SY020300,C1381,NA,NA,NA,village,36.45174,36.836422,Multipurpose - One time,Earthquake,35,NA,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Basuta,NA,NA,SY02,SY0203,SY020300,C1376,NA,NA,NA,village,36.431946,36.870973,Multipurpose - One time,Earthquake,51,NA,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Sheikh Eldeir,NA,NA,SY02,SY0203,SY020300,C1359,NA,NA,NA,village,36.368746,36.829344,Multipurpose - One time,Earthquake,30,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,Khalnira,village,36.511094,36.865523,Multipurpose - One time,Earthquake,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
NA,BHA,Planned,Aleppo,Afrin,Afrin,Afrin (Afrin),NA,NA,SY02,SY0203,SY020300,C1366,NA,NA,Trande,village,36.511094,36.865523,Multipurpose - One time,Earthquake,3,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mercy-USA,Mercy-USA for Aid and Development (MUSA),Cash Response,4ws
