hub,intervention_type,donor,report_date,distribution_date,planned_implemented,implementing_partner,activity,regularity,duration_assistance,quantity,unit,families,beneficiaries,rapid_assessment,governorate,district,sub_district,community,village_camps,camp_name,reception_centre_name,admin1pcode,admin2pcode,admin3pcode,admin4pcode,longitude_x,latitude_y,location_pcode,abbreviation
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,150,75,N/A,Idleb,Harim,Salqin,Hamziyeh,In the Village,NA,NA,SY07,SY0703,SY070302,C4134,36.386434,36.103764,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,16,80,N/A,Aleppo,Afrin,Jandairis,Jandairis,In the Village,NA,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,20,100,N/A,Aleppo,Afrin,Jandairis,Eastern Eshkan,In the Village,NA,NA,SY02,SY0203,SY020302,C1441,36.732657,36.460964,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,21,105,N/A,Aleppo,Afrin,Jandairis,Jandairis,In the Village,NA,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,21,105,N/A,Aleppo,Afrin,Jandairis,Freiriyeh,In the Village,NA,NA,SY02,SY0203,SY020302,C1446,36.770773,36.399595,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,22,110,N/A,Aleppo,Afrin,Jandairis,Koran Jandris,In the Village,NA,NA,SY02,SY0203,SY020302,C1447,36.673392,36.43962,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,43,115,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,24,120,N/A,Aleppo,Afrin,Jandairis,Jandairis,In the Village,NA,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,23,120,N/A,Aleppo,Jarablus,Jarablus,Jarablus,In the Village,NA,NA,SY02,SY0208,SY020800,C2227,38.009919,36.814478,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,25,125,N/A,Aleppo,Afrin,Jandairis,Deir Ballut,In the Village,NA,NA,SY02,SY0203,SY020302,C1435,36.664883,36.339706,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,30,150,N/A,Aleppo,Afrin,Jandairis,Kharzan,In the Village,NA,NA,SY02,SY0203,SY020302,C1432,36.734461,36.471991,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,30,150,N/A,Aleppo,Afrin,Jandairis,Koban,In the Village,NA,NA,SY02,SY0203,SY020302,C7490,36.671902,36.457256,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,31,155,N/A,Aleppo,Afrin,Jandairis,Upper Maskeh,In the Village,NA,NA,SY02,SY0203,SY020302,C1444,36.693584,36.45517,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,35,175,N/A,Aleppo,Afrin,Jandairis,Nisriyeh,In the Village,NA,NA,SY02,SY0203,SY020302,C1439,36.641227,36.350866,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,35,175,N/A,Aleppo,Afrin,Jandairis,Mhamadia,In the Village,NA,NA,SY02,SY0203,SY020302,C8135,36.681836,36.347197,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,40,200,N/A,Aleppo,Afrin,Jandairis,Kordan,In the Village,NA,NA,SY02,SY0203,SY020302,C1445,36.675934,36.470447,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,40,200,N/A,Aleppo,Afrin,Jandairis,Zanda,In the Village,NA,NA,SY02,SY0203,SY020302,C1438,36.694587,36.418609,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,40,200,N/A,Aleppo,Afrin,Jandairis,Jalma (Jandairis),In the Village,NA,NA,SY02,SY0203,SY020302,C1424,36.770047,36.357144,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,40,200,N/A,Aleppo,Afrin,Jandairis,Hajilar,In the Village,NA,NA,SY02,SY0203,SY020302,C8150,36.71882,36.385784,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,40,200,N/A,Aleppo,Afrin,Jandairis,Jandairis,In the Village,NA,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,40,200,N/A,Aleppo,Afrin,Ma'btali,Kantara Ma'abatli,In the Village,NA,NA,SY02,SY0203,SY020306,C7522,36.72849,36.562487,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,40,200,N/A,Aleppo,Afrin,Ma'btali,Ma'btali,In the Village,NA,NA,SY02,SY0203,SY020306,C1552,36.736791,36.563264,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,130,650,N/A,Idleb,Harim,Salqin,Allani,In the Village,NA,NA,SY07,SY0703,SY070302,C4142,36.389057,36.160124,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,45,225,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,50,250,N/A,Aleppo,Afrin,Jandairis,Koran Jandris,In the Village,NA,NA,SY02,SY0203,SY020302,C1447,36.673392,36.43962,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,50,250,N/A,Aleppo,Al Bab,Al Bab,Qabasin,In the Village,NA,NA,SY02,SY0202,SY020200,C1209,37.566282,36.433731,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,52,260,N/A,Aleppo,Afrin,Jandairis,Burj Kmush,In the Village,NA,NA,SY02,SY0203,SY020302,C1428,36.711932,36.429095,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,60,300,N/A,Aleppo,Afrin,Jandairis,Baflur,In the Village,NA,NA,SY02,SY0203,SY020302,C8156,36.665505,36.398592,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,60,300,N/A,Aleppo,Afrin,Jandairis,Jandairis,In the Village,NA,NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,60,300,N/A,Aleppo,Afrin,Jandairis,Ramadiyeh (Jandairis),In the Village,NA,NA,SY02,SY0203,SY020302,C1422,36.745457,36.399148,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,68,340,N/A,Aleppo,Afrin,Jandairis,Nisriyeh,In the Village,NA,NA,SY02,SY0203,SY020302,C1439,36.641227,36.350866,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,70,350,N/A,Aleppo,Afrin,Jandairis,Hikageh,In the Village,NA,NA,SY02,SY0203,SY020302,C8166,36.601585,36.435708,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,75,375,N/A,Aleppo,Afrin,Jandairis,Tatara-Tataranli,In the Village,NA,NA,SY02,SY0203,SY020302,C6398,36.655623,36.499755,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,90,450,N/A,Aleppo,Afrin,Ma'btali,Ma'btali,In the Village,NA,NA,SY02,SY0203,SY020306,C1552,36.736791,36.563264,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,110,550,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,200,650,N/A,Aleppo,Al Bab,Al Bab,Bazagha,In the Village,NA,NA,SY02,SY0202,SY020200,C1188,37.5661,36.383375,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,135,675,N/A,Aleppo,Afrin,Afrin,Afrin (Afrin),In the Village,NA,NA,SY02,SY0203,SY020300,C1366,36.865523,36.511094,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,141,705,N/A,Aleppo,Afrin,Ma'btali,Yakhur - Ayki Yakhur,In the Village,NA,NA,SY02,SY0203,SY020306,C1555,36.704232,36.51471,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,185,925,N/A,Aleppo,Afrin,Jandairis,Hmlak-Hmelek,In the Village,NA,NA,SY02,SY0203,SY020302,C6397,36.721556,36.398836,NA,IYD
NWS,Earthquake,BHA,2023-02-19T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Uluslararasi Insani Yardimlasma Dernegi (IYD),Cash Response,NA,30,150,USD,56,280,N/A,Aleppo,A'zaz,Mare',Mare',In the Village,NA,NA,SY02,SY0204,SY020403,C1643,37.196486,36.482688,NA,IYD
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,75,375,N/A,Idleb,Harim,Harim,Harim,In the Village,NA,NA,SY07,SY0703,SY070300,C4115,36.520746,36.212594,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,60,300,N/A,Aleppo,Afrin,Jandairis,Haji Hasanli,In the Village,NA,NA,SY02,SY0203,SY020302,C8184,36.653081,36.484728,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,75,375,N/A,Idleb,Harim,Harim,Harim,In the Village,NA,NA,SY07,SY0703,SY070300,C4115,36.520746,36.212594,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,80,400,N/A,Aleppo,Afrin,Jandairis,Sheikh Abel Rahman,In the Village,NA,NA,SY02,SY0203,SY020302,C1419,36.763546,36.431499,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,90,450,N/A,Aleppo,Afrin,Jandairis,Eastern Eshkan,In the Village,NA,NA,SY02,SY0203,SY020302,C1441,36.732657,36.460964,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,95,475,N/A,Aleppo,Afrin,Jandairis,Western Khaltan,In the Village,NA,NA,SY02,SY0203,SY020302,C1436,36.70773,36.480833,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,100,500,N/A,Aleppo,Afrin,Jandairis,Jum Afrin,In the Village,NA,NA,SY02,SY0203,SY020302,C1421,36.713316,36.451901,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,200,1000,N/A,Aleppo,Afrin,Jandairis,Deir Ballut,In the Village,NA,NA,SY02,SY0203,SY020302,C1435,36.664883,36.339706,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-22T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,320,1600,N/A,Aleppo,Afrin,Jandairis,Ramadiyeh (Jandairis),In the Village,NA,NA,SY02,SY0203,SY020302,C1422,36.745457,36.399148,NA,GOAL
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,37,185,Yes,Aleppo,Afrin,Sharan,Ali Bazan,In the Village,NA,NA,SY02,SY0203,SY020304,C1512,36.919482,36.652046,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,11,55,Yes,Aleppo,Afrin,Sharan,Dama - Ayki Dam,In the Village,NA,NA,SY02,SY0203,SY020304,C1495,37.029497,36.730563,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,7,35,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,Darweesh,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,8,40,Yes,Aleppo,Afrin,Sharan,Doraq,In the Village,NA,NA,SY02,SY0203,SY020304,C1506,36.910096,36.706494,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,18,90,Yes,Aleppo,Afrin,Sharan,Kafr Janna,In the Village,NA,NA,SY02,SY0203,SY020304,C1518,36.949674,36.584073,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,18,90,Yes,Aleppo,Afrin,Sharan,Kafroum,In the Village,NA,NA,SY02,SY0203,SY020304,C1522,36.859188,36.590325,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,40,200,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,Koublaq,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,34,170,Yes,Aleppo,Afrin,Sharan,Little Hallubi,In the Village,NA,NA,SY02,SY0203,SY020304,C1501,36.885332,36.603605,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,104,520,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,Matenly,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,11,55,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,Naza,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,55,275,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,Qark Qlak,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,1,5,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,Qarkein,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,26,130,Yes,Aleppo,Afrin,Sharan,Qastal Jend,In the Village,NA,NA,SY02,SY0203,SY020304,C1521,37.017854,36.632044,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,89,445,Yes,Aleppo,Afrin,Sharan,Qatmet Efrin,In the Village,NA,NA,SY02,SY0203,SY020304,C1524,36.963116,36.587216,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,70,350,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,Sankarly,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,7,35,Yes,Aleppo,Afrin,Sharan,Ser - Sarnjak,In the Village,NA,NA,SY02,SY0203,SY020304,C1508,36.911255,36.725783,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,115,575,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,NA,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,N/A,2023-02-27T00:00:00Z,2023-02-22T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,4,20,Yes,Aleppo,Afrin,Sharan,Sharan (Sharan),In the Village,Veirkan,NA,SY02,SY0203,SY020304,C1497,36.9416,36.621308,NA,ACTED
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,65,325,N/A,Idleb,Harim,Harim,Harim,In the Village,NA,NA,SY07,SY0703,SY070300,C4115,36.520746,36.212594,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,70,350,N/A,Idleb,Harim,Salqin,Salqin,In the Village,NA,NA,SY07,SY0703,SY070302,C4140,36.453694,36.139048,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,75,375,N/A,Idleb,Harim,Harim,Harim,In the Village,NA,NA,SY07,SY0703,SY070300,C4115,36.520746,36.212594,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,105,525,N/A,Idleb,Harim,Salqin,Azmarin,In the Village,NA,NA,SY07,SY0703,SY070302,C4143,36.401422,36.055985,NA,GOAL
NWS,Earthquake,GOAL,2023-02-20T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,330,1650,N/A,Idleb,Harim,Salqin,Salqin,In the Village,NA,NA,SY07,SY0703,SY070302,C4140,36.453694,36.139048,NA,GOAL
NWS,Earthquake,GOAL,2023-03-14T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,One Off Distribution,NA,150,USD,376,1880,Yes,Idleb,Harim,Salqin,Hamziyeh,In the Village,NA,NA,SY07,SY0703,SY070302,C4134,36.386434,36.103764,NA,GOAL
NWS,Earthquake,GOAL Syria,2023-02-20T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,800,4000,Yes,Idleb,Harim,Salqin,Salqin,In the Village,"Azamrin, Allani,Hamzieh",NA,SY07,SY0703,SY070302,C4140,36.453694,36.139048,NA,GOAL
NWS,Earthquake,GOAL Syria,2023-02-20T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,1200,6000,Yes,Idleb,Harim,Harim,Harim,In the Village,NA,NA,SY07,SY0703,SY070300,C4115,36.520746,36.212594,NA,GOAL
NWS,Earthquake,GOAL Syria,2023-02-20T00:00:00Z,2023-02-23T00:00:00Z,Implemented,GOAL (GOAL),Cash Response,NA,30,150,USD,2000,10000,Yes,Aleppo,Afrin,Jandairis,Jandairis,In the Village,"Jalma,Deir Balout, Jum Afrin,Sheik abdulrahman,Ramadiya, Kobanburj kumosh, western Eskhan, Eastern Eskhan,Haji Hasanili, Western khaltan, Ramdani,Kafr safra",NA,SY02,SY0203,SY020302,C1426,36.689563,36.392488,NA,GOAL
NWS,Earthquake,World Vision Syria Response,2023-02-22T00:00:00Z,2023-02-23T00:00:00Z,Implemented,World Vision International (WVI),Cash Response,One Off Distribution,30,150,USD,430,2580,Yes,Idleb,Harim,Dana,Dana (Dana),In the Village,NA,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,WVI
NWS,Earthquake,World Vision Syria Response,2023-02-22T00:00:00Z,2023-02-23T00:00:00Z,Implemented,World Vision International (WVI),Cash Response,One Off Distribution,30,150,USD,430,2580,Yes,Idleb,Harim,Dana,Dana (Dana),In the Village,NA,NA,SY07,SY0703,SY070301,C4126,36.76958,36.213601,NA,WVI
NWS,Earthquake,ECHO,2023-02-23T00:00:00Z,2023-02-24T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,32,160,Yes,Idleb,Idleb,Maaret Tamsrin,Kaftin,In the Village,NA,NA,SY07,SY0700,SY070005,C3951,36.679597,36.09584,NA,ACTED
NWS,Earthquake,ECHO,2023-02-23T00:00:00Z,2023-02-24T00:00:00Z,Implemented,Agency for Technical Cooperation and Development (ACTED),Cash Response,One Off Distribution,30,150,USD,284,1479,Yes,Idleb,Idleb,Maaret Tamsrin,Zardana Mashehad,In the Village,NA,NA,SY07,SY0700,SY070005,C3938,36.755304,36.045712,NA,ACTED
NWS,Earthquake,World Vision Syria Response,2023-02-22T00:00:00Z,2023-02-24T00:00:00Z,Implemented,World Vision International (WVI),Cash Response,One Off Distribution,30,150,USD,197,1182,Yes,Idleb,Harim,Harim,Harim,In the Village,NA,NA,SY07,SY0703,SY070300,C4115,36.520746,36.212594,NA,WVI
NWS,Earthquake,World Vision Syria Response,2023-02-22T00:00:00Z,2023-02-24T00:00:00Z,Implemented,World Vision International (WVI),Cash Response,One Off Distribution,30,150,USD,349,2094,Yes,Idleb,Harim,Dana,Termanin,In the Village,NA,NA,SY07,SY0703,SY070301,C4125,36.815206,36.228402,NA,WVI
